-0.00791610647776534,-0.00266067775383992
0.33488400105903,-0.0341786200820221
0.0223600928333201,-0.0175071913577529
0.371684902500694,0.0531801700518379
0.102678559370483,-0.057046288430196
0.102678559370483,-0.0570462884301961
-0.0910532488126397,-0.0465616999954762
-0.0911726695620097,-0.0467784913705222
0.504041933393289,-0.0136979729406112
-0.148187965340685,-0.0828678418181853
-0.00791610647776594,-0.00266067775383978
-0.0372971129378121,-0.0467642434534898
-0.244564491583223,0.0328113320184426
0.0118190613577204,-0.0458133496384385
-0.0987996238819038,-0.0240121782283598
0.147015250082473,0.00192399685012826
0.0409942841564254,0.0289443363644097
-0.406645899877015,0.242240779205804
-0.00472391745030861,0.1667260878339
0.0463180527047538,-0.0901227762721252
0.356495936457966,-0.0247983914205934
0.0226886310394268,0.044476784615323
0.340123308929218,0.0433405339180976
0.549953446274303,-0.108952954594848
0.0708478049770072,0.159442994486366
-0.285216425371651,-0.205369192258702
-0.866025156066289,-0.0247939092114602
0.190938443271325,0.120100329603763
-0.739741981671592,0.0648613604574226
0.285107263034086,0.00223170591507851
0.0790830412875198,0.0150992080138096
-0.0769635990079795,-0.0609943868638756
-0.166688497930423,-0.0141778138646591
-0.919564450963108,-0.0398412188241177
0.265595922286894,-0.15643562273977
0.347168759025756,0.227702167968694
